sim name,Om,h,w,s8,z,mu_vec,pdf,poisson,mean,var,3th,4th,5th,6th,7th,8th,9th,10th
C031,0.297,0.612121,-1.0636,0.7182,2.0707,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00015957 0.00016876 0.00017794 ... 0.00029626 0.00029017 0.00028409],"[7.45271991e-06 7.65467607e-06 7.85663223e-06 ... 6.78935732e-06
 6.72195443e-06 6.65455153e-06]",0.9999409365404538,0.009822469676982788,0.004091581932246255,0.006983958581853388,0.018965106394515673,0.06475342245495491,0.24621629858475108,0.9953410735921523,4.184827428873277,18.08118442828494
C043,0.2525,0.767677,-1.203,0.7566,2.8672,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00015285 0.00015706 0.00016127 ... 0.00028574 0.00028301 0.00028028],"[8.70832871e-06 8.82396816e-06 8.93960760e-06 ... 7.16317659e-06
 7.12914106e-06 7.09510552e-06]",0.999850448026712,0.016989666214110286,0.008531815722069166,0.016134949395237557,0.045550511025983696,0.15883486266683877,0.6115170266115533,2.491419812833509,10.527245278723866,45.62966311318183
C069,0.2343,0.707071,-0.9545,0.702,0.5677,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00049786 0.00049772 0.00049759],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.81008183e-06
 4.80934404e-06 4.80860625e-06]",1.0000009806077328,0.000361982636708957,4.7856165347231116e-05,3.108838137699652e-05,4.938472193314785e-05,0.00011469041462582887,0.00030429647343267887,0.0008506910552136271,0.002436329443925133,0.007067411402563731
C034,0.2323,0.7090909999999999,-0.9485,0.9,0.6806,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00049884 0.00050203 0.00050522],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.01624787e-06
 6.03580669e-06 6.05536552e-06]",0.999997947321204,0.0010547936237832688,0.0003642627081575704,0.0005518096867563456,0.0015108585397979035,0.005214415821148242,0.01992879244154358,0.08033790456878898,0.33426324822713943,1.4195048850884207
C066,0.2364,0.682828,-1.1,0.896,2.2951,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00041474 0.00041722 0.0004197 ],"[-4.41392300e-07 -2.33807501e-07 -2.62227028e-08 ...  8.49970807e-06
  8.52491495e-06  8.55012184e-06]",0.9997564199740673,0.015013705236119652,0.00954918967173148,0.019733818588870723,0.05850326381787641,0.20716879366054008,0.8017862736322316,3.271545050415322,13.825997352285432,59.91776805192489
C057,0.3677,0.658586,-0.8333,0.8677,0.8969,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00037753 0.00037318 0.00036882],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.70702410e-06
 6.67027609e-06 6.63352808e-06]",0.9999489874991675,0.004061879059548151,0.0023541015262222844,0.004560469508305128,0.013484269929211343,0.047867105797237436,0.18602232636194194,0.7618177516480789,3.2270971466973974,13.99521994095137
C062,0.3354,0.741414,-0.7485,0.8455,4.2775,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00042935 0.00043211 0.00043487],"[2.69172802e-06 1.58226203e-06 9.13976749e-08 ... 9.84531063e-06
 9.87629371e-06 9.90727679e-06]",0.9981656991999781,0.04983809533497121,0.04847764087670438,0.12030679515910854,0.38159611323701076,1.4002900027074408,5.5468373684672985,23.02825619576471,98.66001304435612,432.32012944573097
C060,0.2626,0.755556,-0.7667,0.8414,0.8614,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00049598 0.00049691 0.00049783],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.78716915e-06
 6.79331528e-06 6.79946142e-06]",0.9999886317459679,0.0020094864450289763,0.0008805712134570495,0.001522897379065053,0.004381767808572117,0.015489165888197154,0.06019283265510533,0.24624203032675945,1.0395377158349965,4.482225008633835
C027,0.2848,0.7575759999999999,-1.0879,0.7,1.072,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00042015 0.00042012 0.00042009],"[7.14930474e-07 7.35187705e-07 7.55444935e-07 ... 6.56491438e-06
 6.56443457e-06 6.56395477e-06]",0.9999954186266805,0.0026482967399898334,0.0007525723129924449,0.0009928684662114757,0.002447325411599021,0.007955707245479995,0.02935836226166282,0.1161044988976806,0.47914072204845193,2.034367878397812
C023,0.2444,0.8,-1.0515,0.8313,2.6584,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00037196 0.00036    0.00034804],"[1.41744493e-06 1.26157111e-06 1.10569729e-06 ... 8.21160825e-06
 8.08127744e-06 7.95094663e-06]",0.9997409467557293,0.017804804046022662,0.011121984887849283,0.023059845501947212,0.06871918521272183,0.24623290585173116,0.9658230267083668,3.9935572472211045,17.08874503879051,74.90289540924613
C044,0.3293,0.6,-1.1424,0.797,3.1317,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00038373 0.00038368 0.00038362],"[3.08796607e-06 2.85307645e-06 2.61818683e-06 ... 8.75744352e-06
 8.75619739e-06 8.75495127e-06]",0.9995335444806805,0.027004929842499224,0.01829418946638728,0.03933350101615261,0.11719022683636114,0.4184685142030005,1.634489613651048,6.731963930379629,28.71017594003507,125.49968334578782
C030,0.3111,0.638384,-1.1606,0.8838,4.3905,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00041248 0.00040113 0.00038979],"[0.00000000e+00 0.00000000e+00 1.01268326e-06 ... 9.63961842e-06
 9.51033965e-06 9.38106089e-06]",0.9985453936229144,0.04934218802112852,0.04380286233520479,0.10520865278071108,0.3266153333315365,1.186528941945458,4.672552190106967,19.32229191069707,82.53516718366477,360.7656860848475
C053,0.3879,0.694949,-0.7848,0.7909,5.5049,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00046061 0.0004841  0.00050758],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.04484327e-05
 1.07171990e-05 1.09859653e-05]",0.9975792064810094,0.06770808633031489,0.06710866782070019,0.16862696901019084,0.53098598082022,1.9407068988333274,7.667168974984728,31.77704306360606,135.98050446527222,595.3084872162759
C030,0.3111,0.638384,-1.1606,0.8838,1.8197,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0004484  0.00045489 0.00046138],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.77177456e-06
 8.83582090e-06 8.89986724e-06]",0.9997514271854414,0.014171122504358993,0.009815624734970243,0.021188308936628507,0.06509142087378958,0.23661328915072433,0.9358403190538647,3.89015970062074,16.704875402358287,73.38501346458655
C007,0.3798,0.628283,-1.0697,0.7424,3.1178,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00038758 0.00039548 0.00040338],"[1.97203674e-06 1.97054814e-06 1.96905954e-06 ... 8.85483460e-06
 8.94797816e-06 9.04112172e-06]",0.9995244392754012,0.028505652248100723,0.019347225292802764,0.041348508943855826,0.1221918262948033,0.4338464568142156,1.6872888363443423,6.925356861922815,29.446730808300345,128.3719305163096
C021,0.2222,0.606061,-1.0152,0.8091,0.6651,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00041932 0.00041768 0.00041604],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.03513413e-06
 5.02562294e-06 5.01611174e-06]",0.9999979993129531,0.0006699416795577416,0.00014787385416972402,0.00018106515304096082,0.0005040413849799726,0.0019123776957490806,0.00813347823727556,0.03629155033903921,0.16559983408197373,0.7642207588989917
C036,0.3232,0.60404,-0.8818,0.7465,5.1063,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00031848 0.00032901 0.00033954],"[5.72876254e-06 5.20820097e-06 5.10770919e-06 ... 8.33105177e-06
 8.47250375e-06 8.61395574e-06]",0.999301293175268,0.04161042213077897,0.02880213720479874,0.06285773405578259,0.1843418525421117,0.6535761084543238,2.5414133339103113,10.432738464385753,44.35785494683105,193.29529483864752
C011,0.3192,0.642424,-0.7364,0.8273,1.2298,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00042565 0.00042466 0.00042367],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.46859123e-06
 7.45958086e-06 7.45057049e-06]",0.9999333585612944,0.0055018396978758575,0.003163772220027697,0.006175114048456363,0.01820414754711878,0.064361615246443,0.24916100971376,1.0172167637903433,4.299160929845156,18.61669180339326
C058,0.2929,0.779798,-0.9364,0.7081,4.5492,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],"[1.20827768e-04 1.02461933e-04 8.40960982e-05 ... 3.00898291e-04
 2.94836208e-04 2.88774124e-04]","[9.87258861e-06 9.03508779e-06 8.19758698e-06 ... 7.91219906e-06
 7.83214652e-06 7.75209398e-06]",0.9995946367580374,0.032846100045077625,0.01999395639801781,0.04133777212837941,0.11898883940281056,0.42024671802538566,1.6366809326843244,6.7450044524844674,28.82406961809732,126.31749861237866
C020,0.2162,0.6464650000000001,-1.0273,0.7283,0.5536,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00048088 0.0004802  0.00047951],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.55627143e-06
 4.55297215e-06 4.54967288e-06]",1.0000002783099948,0.00030569308631334146,3.687746532078626e-05,1.9915770229017202e-05,2.47363805948522e-05,4.637750253872727e-05,0.0001037194134983077,0.0002513847951874855,0.0006344828515969409,0.0016376903296910373
C021,0.2222,0.606061,-1.0152,0.8091,2.5659,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],"[9.51469650e-05 9.68432254e-05 9.85394857e-05 ... 3.46562746e-04
 3.48785284e-04 3.51007821e-04]","[6.14663165e-06 6.19982929e-06 6.25302693e-06 ... 7.55592838e-06
 7.58014707e-06 7.60436576e-06]",0.9998925096344099,0.012115664833261921,0.005894388016912529,0.011156476663217034,0.0321484871656381,0.11351042356493656,0.44091186356510453,1.8087089060114963,7.685428080447464,33.468754813917705
C016,0.202,0.636364,-0.9182,0.8192,1.5056,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.00149433 0.00152621 0.00155809 ... 0.00027739 0.00027634 0.00027529],"[1.48140269e-05 1.49606856e-05 1.51073443e-05 ... 5.16954838e-06
 5.15978171e-06 5.15001505e-06]",0.9999996985721242,0.002222557083295339,0.00037364204960509497,0.000345318890636193,0.0006719668001691952,0.0018783533457460671,0.006094427287040255,0.02125564785425174,0.07716655512500416,0.2871669464714509
C004,0.2505,0.672727,-1.2333,0.8556,3.974,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00031214 0.00030251 0.00029288],"[2.41432373e-06 2.97641215e-06 3.53850058e-06 ... 8.06167514e-06
 7.94513618e-06 7.82859722e-06]",0.9994315521898542,0.03229350981264606,0.02233567589559253,0.04853812805767554,0.14392831904270278,0.5115726676849555,1.9886369996012045,8.151811819451328,34.60021208244348,150.5187981627874
C038,0.3919,0.69899,-1.003,0.7202,3.2569,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00028304 0.00026525 0.00024747],"[-7.74059791e-07  6.57631381e-07  2.08932255e-06 ...  7.68127880e-06
  7.46918620e-06  7.25709360e-06]",0.999465738355729,0.03131319493158183,0.02232877333388037,0.04899390541581148,0.14688224961686774,0.5256024929122203,2.0527690562722745,8.442072229857567,35.91241257903025,156.46362896413078
C051,0.2404,0.791919,-1.1364,0.7929,1.4618,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00040829 0.00041534 0.00042239],"[6.44362174e-07 6.44193768e-07 6.44025363e-07 ... 7.29659200e-06
 7.36182457e-06 7.42705713e-06]",0.999970429386545,0.005422623562495316,0.00225644376574715,0.003822315628954261,0.010644572408935479,0.03708101302746411,0.1438287926126134,0.5932170462400026,2.544508501974027,11.211766247697852
C038,0.3919,0.69899,-1.003,0.7202,5.9358,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00037216 0.00035518 0.0003382 ],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.34875668e-06
 9.14056329e-06 8.93236990e-06]",0.9985455284819562,0.06352044071865154,0.05389575851950029,0.1272362389891371,0.38359356503898756,1.373233650309227,5.363028183569833,22.077441647173245,94.08574403301505,410.875253046961
C013,0.3394,0.7131310000000001,-1.1848,0.8899,2.7802,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0003945  0.00039807 0.00040164],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.07689320e-06
 9.11753181e-06 9.15817042e-06]",0.9990085344969625,0.0332482265845069,0.029376449098977908,0.06969229688113268,0.2187867360492047,0.799749355242801,3.1625498414157707,13.113843891828049,56.11959887209012,245.61460267092303
C064,0.2788,0.717172,-1.2939,0.7828,1.668,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00035535 0.00034979 0.00034424],"[1.12615772e-06 1.27605131e-06 1.42594491e-06 ... 7.26473339e-06
 7.20815243e-06 7.15157146e-06]",0.9999392393785048,0.00836435364554959,0.0038655445363444045,0.00694139026276799,0.019650291139835047,0.06869373067565115,0.26533292643995443,1.0845678441339537,4.596782115441221,19.978863122568487
C064,0.2788,0.717172,-1.2939,0.7828,2.6602,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00030562 0.00029535 0.00028509],"[4.16960890e-06 4.44903184e-06 4.72845478e-06 ... 7.47298108e-06
 7.35163422e-06 7.23028736e-06]",0.9997997234072105,0.018328730642148,0.01035217810783211,0.020565952846755803,0.059450803448566944,0.20882803177352066,0.8050218760723883,3.2741677908504627,13.787061748342559,59.49058642019912
C051,0.2404,0.791919,-1.1364,0.7929,0.5474,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00053673 0.00053822 0.00053971],"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.3618361e-06 5.3694422e-06
 5.3770483e-06]",0.9999996953737477,0.0005029000626294071,0.0001001649417561508,0.00011447796170189684,0.0003079832015938983,0.0011308784019254138,0.004680765406824948,0.02050043007062507,0.0925379787409503,0.4249679145802098
C021,0.2222,0.606061,-1.0152,0.8091,0.4539,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00050232 0.00050276 0.0005032 ],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 4.40569948e-06
 4.40759896e-06 4.40949844e-06]",0.9999998317555152,0.0002377754389409047,3.503527303893419e-05,2.6615845996497982e-05,4.950067353583219e-05,0.00013097627476231117,0.0003924352754426721,0.0012366912180433332,0.003991709895316921,0.013049783181248135
C023,0.2444,0.8,-1.0515,0.8313,4.1872,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00036984 0.00037221 0.00037458],"[2.28892729e-06 2.65577269e-06 3.02261809e-06 ... 8.79133996e-06
 8.81893878e-06 8.84653760e-06]",0.9993849691989578,0.03341306510464678,0.02383132651262401,0.052536411833047095,0.15744512418911227,0.5641314296008741,2.208086171129741,9.105807070753691,38.85204600990972,169.78752666827648
C012,0.2465,0.620202,-1.1788,0.8333,0.6496,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00046361 0.00046521 0.0004668 ],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.56916336e-06
 5.57886403e-06 5.58856471e-06]",0.9999976144626016,0.000860419577422329,0.00021107848481671758,0.00024772366204740847,0.000587121823393462,0.0018737282457573492,0.0068427225894636505,0.02684755535218857,0.10999316016120649,0.4637002127261255
C043,0.2525,0.767677,-1.203,0.7566,1.4582,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00037276 0.00037688 0.000381  ],"[1.29026616e-06 1.35794102e-06 1.42561588e-06 ... 6.93060840e-06
 6.96923708e-06 7.00786576e-06]",0.99997487057414,0.005228887408970604,0.0019215868156055034,0.0030123402288529137,0.008019018008380646,0.02710888158893147,0.10225051667721571,0.4096550672519405,1.7046290817442586,7.28135236459723
C000,0.3051,0.7515149999999999,-1.2394,0.8576,0.9145,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0004812  0.00048534 0.00048949],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 7.34272807e-06
 7.37520834e-06 7.40768861e-06]",0.9999717791843875,0.003403367042317051,0.0015256218364050813,0.0025458098079578773,0.006941546204141861,0.023496709968670253,0.08847956825715564,0.3543657031845794,1.4766951422728523,6.324928474763917
C019,0.398,0.632323,-0.9303,0.7869,1.6592,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00041515 0.00041278 0.0004104 ],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.32797375e-06
 8.30392048e-06 8.27986720e-06]",0.9997867641526795,0.012761604543989063,0.008413680524514537,0.01746324473856562,0.05211206802859557,0.18519512851722528,0.719175302168986,2.944586642921601,12.48598521048061,54.27713574713094
C051,0.2404,0.791919,-1.1364,0.7929,0.885,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.0003993  0.00039799 0.00039668],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.92410810e-06
 5.91425531e-06 5.90440252e-06]",0.9999949453959032,0.0017334294232245414,0.0005331535968694961,0.0007893246801277727,0.002175642170957969,0.007621923959286931,0.02962370032466657,0.12177630447708933,0.5186190780764955,2.2638643905394913
C053,0.3879,0.694949,-0.7848,0.7909,0.3849,[-2.        -1.9979996 -1.9959992 ...  7.9959992  7.9979996  8.       ],[0.         0.         0.         ... 0.00056312 0.00056347 0.00056383],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.40150640e-06
 5.40311070e-06 5.40471501e-06]",0.9999998439189494,0.00046567023880905907,0.00011733792596448272,0.00013645464900865502,0.0003338999710370306,0.0011183955607229888,0.0043134492402830335,0.017895943354876966,0.07736793655825411,0.3426832972689805
